taxi_id,trips_count,total_trip_total,total_trip_seconds,total_trip_miles
97823c761c479f871e8a72ed09e2ebe172b2b92780ccc61ee47e0f1b902af0cf30fa1a01f64fda4f9c0b8804fc12dbb1196e90a694b84f0abe0d60e353da71e6,414,4487.86,276819.0,1280.2
978a4839c7b19aa99a5a0acc0c3fab414527057fde946f5d797d22295a250324d3925257a69953cb97ec3e783aff59385477070658b1a0483f1569ada99a6147,7894,92199.75,5325821.0,24550.2
98218edd8c1afe2aa636693c931d34e5bdd76df10e1b6a6a27e60e8c986d6ea26ae13a0428854430b350cd2066a6e8e35d34e62b0549e813c75b408f155712e5,5375,70701.19,4228252.0,22253.8
9925605b15529d1ee587464258891d45685eaed9dce5745a45eb4ca567c49a1ed929354d901ef414807f69c98586b27b6a6d2f4a4637d562da088ba3645a645a,2143,41210.53,2598307.0,13168.5
9993904a2f796897a5b465ee4440c2e5cf569afc773e2f103d222c47a7c03cb4f23fd01c1910557bcfd2e4eac1f1e0a0f9f216859ae8f09156c4697291e36dd6,4294,42774.55,2612848.0,10154.9
9b2abc5d3f00e32d339b224c4ffce74193f277947094974a519c6f7c749fee3e1695f107cd7435a261ea3634723fd9b29cb9f39800547766671b08ba2e1315b0,2470,33309.14,1912738.0,9803.1
9b649f4d2aeac91f35d3bcb6e0ff8c45585ac2173f3a10aeb780e35cfb74cb760ae7bb3e35c0dab3de61eb3c53857b049a8ebe99ad68f1bd9b01dbaf245c5195,1498,19596.9,1126415.0,5546.0
9c0139e741b745577a98691c70a6e8fcbbd27561f827cc1ab0aaf00a397179b0ec5bbac721fa43ae3abbd0da6c6c3b9d2e66f5fbacb59adfff75d19efdbc8344,2287,28841.24,1698490.0,7971.9
9f67d56774eb87cc18038a3e61b166864a380f779daa20c2aef144ca91513148e7c38ba2fc3d9da57e2441d41fbe8d02f8e7410aa41a57a486c28bf56ca38590,3076,48482.34,2762469.0,13980.0
a0a5ca80f20ed5f103270c7c1d197539033a94b60c6bbd1fea12ca5cecbb7734f733017f011ac96e5c2c77cba39d017b62c7d85761b22c15fb85a542847590dd,10258,120730.88,7113047.0,33237.7
a2f43960996408dea7a7a313753317981e812219c9e04096656fd153ed0f156016974148412fe2790c6082fa621404c179ff74bb8a70b6e6cd3f355fc6c9890d,8293,109274.06,5656443.0,32807.7
a327a815ec47517af7b98478563a9d330f9e1d1b5c1da230a7570d7c3773e490b61d0fd287fb2b58472d58cc92183ccbc925f98954a8beebd6da2f5a37422f99,4296,66186.42,3799549.0,19571.6
a39114aeedff97cf4def516a46b1b415947cadbcf8d2155dab126ebd454f764445f6b83ccbddc342e81a374d1a7b933b8f454fe02b3e17464cc1307ca452e8e2,4830,60855.44,3661650.0,15205.3
a3a9f591be1ca785c59b3b0c6f37f83341536dd329e051bcb4ffe0abcfc921038a609fe2f1a7fe0c635e09f4cfc5a3ca9a993266055de9f265ec407a16d02374,2100,34698.05,2076211.0,11099.6
a3b9deb7c5e620ed0616436615eca3e483774a186408ccf9de678cc74263e89832a0c51c03919e4c877bb5c2337e9af5cf2fe9428d08efbb13445bcaf9a67e85,5965,82877.64,4609560.0,24072.9
a432fe577b3d7f89c3f91153dab9b75e527e63809a82a3a96388ec67c16f4150e361ee3e251ee9451cf3525f91dac89904deb7dc608349993fdb4ad62ba9a210,4534,62673.68,3722585.0,18134.3
a794218a3c165332ec58dae87dd0f733be0e831eaef78c2b08f4a05308b1a768e5ac24d6180101abf6604c2f6ca10733bdd8dca4dc8aac4cbcda4edce47297b8,4195,52639.09,2985392.0,14890.5
aa6b9d53902368246c7c1d56c3e8e95c16949882bc7fb77feb3f6a11a11e00f78a36051580a7a8b41b4331c9d11e42326c49e04faca73f7b5326a87ce65bf5ad,4027,64326.59,3623823.0,19106.8
abf864864f5e9426c92e07a90dd571dfe4bc4aa0000712bc9ae67db8561fbda73b266a21e8554ca7a5cbe61a577876a0be2b38681f95ad172167ea8fc8b424f8,4664,71900.83,2918716.0,13183.1
b0c2db08b6f6bf8d19a6412bc3c5023d9810394b71d12f63dbb3237b9c6b490adbf9d36d2aba22abbcd1981275609f15e480aabc0ba116d9d627ebbfbb6862c2,7224,75315.41,4758225.0,18078.4
b19847c6c45cc89f385408086d905e8de9069bd2ac17152c89b935c7f6bf40644a0ea3608b3e3929cefc79c46487e8439ec47c0bf85d8f98400dd44bc23323aa,4902,60742.98,3516281.0,16433.2
b21050ab3ad3d0972fd6378f6bf4d0251a8a7af42e6e0e136a1dd177b9f7f5b1e12314f90cf95abad247003d029f7a4684c33fd70e7d5c5b0a5e2e14d207ae4b,6449,70498.63,4048143.0,17897.6
b31f46efa11263565e3dba91f26ff96b74516e8108ac56ea4c60d5169362f8b58d12973629f150102f76fc9e4964e04e896153cd629a3d36e7372498589730a9,7183,93521.53,5405464.0,27610.6
b38cc11899e213a828f18838538613b0328a1df9062b35227c04314a51ae84ac529d3f69f825b1bda5aabadffcbd4925af3d8feae40dd3410acc392faa48ccf9,11,204.3,7816.0,77.5
b41adca9ab700712805f97bb45aa12c1163013bc7c842c946e034c4b42014ffed9b5ba923ab8f846d720e4e62c61d5717ce0df2bbf7b5f26c83327618f3da329,4996,70017.12,3912702.0,19944.5
b53a8c299bee1f5026a7ff14d9fca60490d14eea341fc5c14a4041d018d7a3dc203d0f85520eddf56dbbfb15ada7404e701c92abc708182020f46d144442f91b,6416,76065.77,4297724.0,20510.2
b58cb997d326c353234566055a0253e63d3291b0ce88b2fd096a1ff8d7f904f0f584557205d4e38eda5215dee79df2279dfc98c6c38256329546a9a02ca5623d,4799,54342.04,3131174.0,14138.2
b5c02d201b243945eb850f84478b473694a0b017009daa1ceb5a30d0484c916432a08de2b6fce0f2da653f40c85c89407725be5150a8c0b0d1244423890ab896,4940,66820.14,3556410.0,20086.4
b5e2af928ea6e3cd9114b6e919e35ad9c5a7ec66a14941c54fb512c6e430d60f53f4b03647f4171ba8cebf2e6a0218a70a5eb7c16de2ea249b385f4ce3c24373,5783,81016.05,4378081.0,23750.5
b5e563475714c9be944c844b7bfa126481e9f9222ff26d83ddb0e79127214781cb8e81ff78e2c78238181f28ae079e3b66a079314d2362d0cc3f9aedfb716a10,6601,89457.22,5069523.0,25038.3
b600ef5176e93985b36dec63240dd12a297e9caad071734d676ba19442b68f9b894882a1853e4d91f378f98369581a404373fdce7633f226fde0adf7eddb7493,2410,59593.6,3379427.0,21149.4
b817ee2ac77f0411dbf2976cd3883053dc69380b8d61c7b9fa104cdd0ff2c7c41a2b8785f347cc88ea1638557bbf774b2d74ca743db2e8183c9f51a629eff4fe,2069,21355.71,1307892.0,6068.5
b972ec70e50b0f04e4fa382c61337d527d0cdfcf2c3007f28776933fe723960f4f35af95829923b98de387e054b62c6e7b1d233e0783c19d80e4226f45581494,3455,43219.34,2564670.0,11850.1
bb543b13edcbadb4b9c9360dd8636e771b2dc3aad693dfef0e5d69d764a0e8ac636bffa8e473924bf74482b1b54a2fdf6448b56a3a0bd360ec66ac1414772a65,5617,76304.36,4185892.0,20947.1
bcf2c61b398b31f7c6d43aac2bbe4b9e7d446c1953e05cfb2d3dfc2cf22d238f6a87ebc2be8225447b8d75efc37b5b25d9f27abbd0886144a069c463ee104d04,1350,20733.53,1215461.0,6133.5
bd148166cee8cd0aa6477ae76e191ac3ac647166ff5a860b8339a793facb0dcbca00c90f51b3678ca3bb649367636e501b116f34fc9a8d655f70c7b7d985f50c,6369,76564.07,4288785.0,20926.1
bf0b987f41a8c368a072da293f9fb1aecc8a39763ab6a449f1fc4817846fc277c3d9ed2412fcb191158c617c4e1ae27d09a9fab46b98178066507bc8ffa9bdc5,4213,60022.96,3705895.0,17974.3
c01573d08b208b89c0fdf054d7bc2820fe2abb9d326a80c972db153033a26ca0e2fa36f1c32213bc39099915bfdef87b8c609921f0abf6dcc238f461f126c531,7281,81735.8,4889987.0,21267.7
c2e7a6ce213ecf27558f9786ee71ba5f28380120d5f4bedfc31d6bad3eac41aa90677ea1c2ff788db7c8a732da22f9320a1a138b29050dea5ddcfec5faed2397,5510,76041.24,4453383.0,22110.5
c38539ae509222f22b542332a6de4d8d7c9be56021f0049a7f0f8dd553ffe0e95726e8d71042c472762e547292f2cc5eeffd5575aed75d170dd5df65e62c4219,3304,72891.37,3673828.0,24661.8
c3e9c251fb3852eb4f364ace779a72383337ea0a2f309300d98c1720289f0895e3c73e22479c5ec0fbb5a1755cea9b27d0d8b6485813964dbfa36f03383bea94,2855,38517.9,2070157.0,11064.2
c3fef744d297219827cf0c153ac0d39d1a60a6564b1d55e6e1631f2012d582630431d6a8e56a9c913721512fe88116d6b57b497587faa2d68d286c75546f61d1,6162,81509.55,4701253.0,22962.7
c4b8125a4c89c864b1f5dfc240ff17752f46dc27f574cf74639fa5fef58cceca766fa2e9b2ec2ccb2e3c8491ffef827e3531bccef703d5fa2908a726e1f093cf,2705,38256.08,2238818.0,11109.5
c68970b1079add331119dabff199e0419743d55d641924a61c031747d8b50b5e4658ee24265ae9cc18d1835b8d351f2fb4a42ba3dfd3204f783391adb1bde16a,4389,57125.86,3457026.0,15956.2
c6adb6baeda007c313bcfac69d067e70ee3951174722107b3cef4c6335c1f87ca614665d2a6ad3ba31eeae58dce19ab8e313c1922c07c61a89e9d5b6dcf83b55,7888,96175.09,5550886.0,26780.9
c7475fec1fa338d525948b60cc20c8a47905a257c68ef82a4c83aee2604374cf0ced7e33c2322b16c5164c2acf252d76e67812a3d9a0e320c258668b1e8598f8,1701,23357.09,1422005.0,6674.0
c797f1560410b9db343567ea7c8e4095f66ceb65800fa466623d4695efdf3151679fb9bfe88ee18d47096e518c23d9c517e741de11df233e4c4bc11da8c3d8b1,3489,37965.37,2130488.0,9472.9
c89d01f343b28aecc4a5c84de8ded5d8a2d14fd2bfc79c95072deb84b732469828944f3048a6b80601a447dc8b24b17a376a58e25c2c02742f299a0ad2e045ff,7234,94883.37,5338123.0,25442.2
c923649e8d4acead6b10eacae515abc9dabd39854424fdc9216c7bdb8269078549b35d89c8cb9741085a1a361e6bfe69a32df7d8ec9959d4a8f92bfa48a71667,3406,42570.11,2422189.0,11577.9
cb2108ffffea160b5884f9e8a9c6d1c53b25dd9def9778095694a9923503fc661fb0645ba6e97e0614debcd46fa21af27478a409d7ad78325037523e4ce8096f,3701,48817.47,2984477.0,13636.1
cc33cdc1816a9ba9822dd033062f8d414cac183bbfa7fca8d3a4929dc6372f0609f6ea873db5a19c25d1e03793c1e83a4c892eeab5dc9c23d2fe438f4cd309b7,5342,63945.74,3594773.0,16784.9
cda5896422c4f27b0e3e749bca9c64967fdcc5154b5341634280f3d8376f3ab84678a19f8398296d8725f8d8a51534a94bc39f6da8142727cb1e8a99403226cc,4986,51447.35,3088859.0,12475.2
ce0730bc95b3154bf745392b58d3ebe7160eb13776b3357547854b7bb23edf7d1c2540aceb64d3264eb692fc38a3c592e4732a0b4b38a0161a04982255a684fc,6338,78332.19,4991882.0,22823.1
ce52963f41fbb4531e62eb3f716b7e9427ec8d2059563b2a86ec80a5ff7d0f708167a58c4420a3667d867116d015364d9d9dfe6b1f64750c59cb1902700935ea,3186,45942.29,2688264.0,14453.4
cf201b86531ed045f2aba753831f73b9839ab42281b70385d22dd112410ac4ea690af2c361a8b5841a383cc189977110b6f205db10a5dc9970484079d23b0938,4930,87370.0,4511933.0,29185.9
d218b7f63be332b570154c70d05af9d0abf5fe351877e5badc7ef5b509e26bdd1b47311d23368be56a3cceb630700bd58fd43231ff2bf5b7d0e3295d02a8d725,6957,102340.84,5543252.0,29966.0
d3d6eb0b7a9d4ab0e5a08f38bb7fb0855c4698a2b09bd800f2413ada03d84193d240c89b24b1ebb15ec263bebdf0b622f51e332bea26c6d1658a0edeacaa6dec,4051,56503.83,3456997.0,16090.8
d404479bf8b43d677600cd9059c4917dd8fc10b51262a13215d854326b4aaccb25352deb32e235a92c5b916aa76a5d72e22e77470a0e02e3ba623a10647bd9c7,6189,109676.78,7191227.0,32840.3
d47c7b3b25cb2be3aee876c689a2a244c456120bd84640913315ccbee1bc72ebc4e978d7397778782f2ca1a7723c2162a49b1e60cdffd15c7d31d234a4a48b32,2674,36534.45,2085722.0,10309.3
d48cae652a1b1897292c32e638327292dd1a5e27bcbda5cb4ec9918f14e93545d93ae18d4e0c154a3e1a7dac55595881beaf7466c26d6c7257dc1219f461f754,2800,47974.98,2677555.0,14919.0
d6c943680ba205e6accf5144e8f16a03ad45f0201f193983a4ef7b0e5326e22cd2fa5a97d0fd2eb339f96ae9c362538113400c36ee5824a903847399d6a79432,2939,33259.93,1807835.0,8628.7
d6cda2b994c440cc9bc077eb7ef1c071b9b5e36a22b8f43504a63deafb3991e4cf2405f291811bd93c26abf64c7ab4facbeb64a32120ba0ffb9bf60ba94a221e,1712,26515.41,1442814.0,8028.8
d775e39a1daa4f149cdc4ca4cf7aa460546f151ca2ff311abf6f4c9c333124cfc2d019b6b5a5a3b741d54f76a4ac0794f868820b0f049f66091c1a5fed1d47dd,5671,66804.69,4179306.0,19242.5
d799a5e48d8b8eee81aaf2968be9801c28b410337d3d9c2b2bf22462fcd441450c8bbdbad91a143b2d5b07d56114c91c900f7683605a7f3c3874a24aa7eb8ef8,4382,80176.02,4612284.0,25381.7
daa87fd285aad3d29e8999316561c9c5dcb69c1be4bac2e248f7f8369c8ce81c933bd1a04c2143428f6c4dbb0fedd59bae40b29e41702c4ca0ae29224e5d541f,5618,65724.21,4251244.0,17123.0
db9d76c74654e053b1f641fdafe6e459cbc9b2b74797ba90779ef77aec703250e4d663a60e265e142261eddf5d56eecb69f012d1eaaa35fdc04a88161927e263,2197,34634.31,2348900.0,11800.3
dd3ec76231a679ee3501f302592955447df6907cf2806e7a17018e18b258e40ae87564b9a860c84e3065f2607a124bc8d3f5a6bef15c65d3773959d62b61d4d8,4407,60697.1,3495520.0,17047.6
ddc301af37ee4eec4a70ce3ac1978ab0b8213660c4736e803249a72b090765e1ef6984cf55cd31547e1d4a89a682a97c07a3d75f541d31c27a87bba760ea01b3,2844,38510.31,2191597.0,11034.2
de22250c7bf3b590388f1bd1c2f7ca36c525efbe4438bf71aad7da39ee308c8032d2eccdad140f9d829c24c8c035db715af3c3b075d067d573bc619db6d28963,285,6817.33,378588.0,2229.7
df2f58c4004453b90fa9582a69fd9fd2e4c5362ecf0aeeb62de3b5aa45228cd997f8dcfcaaa7ec1b24e7317097532cdd056c6043a865b541ede293aae267f35a,2405,47532.8,2947487.0,17528.9
df78a9555ae5e9041d230bb2f8e1ed8386a1a2a6e52baa0fc3c66bbf9272e28ef537816479fd8556374143c5b220f4bcb05f798ce82cad9a1ee7433f9912dd6e,5331,85227.87,4639733.0,26138.3
e2220ffa732911479743dfff0d83d68d3e598ab3018c1f824779eeb63a3b52e141b3bdfcb64f15d88bc8a3eb405828e262b96896ca25679b512af498b5135e99,2781,30905.95,2167183.0,7830.4
e66fda1ccb74370f018cf60c3b9de87f876b727437fcc37ffd3e53d719898daa4d7b5a16b30d015d83b60783f3ef17db88b0db4eb709f29cf96150c2e4fa1de9,161,2823.93,144079.0,939.2
e7ae4bfc451080c89fe471cff9f01020a66b77927f5934248a4687a9a48b506830a9d3e42c59dc85442e56dea5998d141fae61ef1305027824004d30da02e596,1275,32407.81,1773811.0,11419.2
e81cf4585bf346fcd7e146dc54f93935eb86cfaf8a0fc82a6a16a07598f418f292adea8503cabbadecf840eab380870874439809618ab239535790567986fc55,4066,87008.71,4312350.0,29986.0
e91b356f9be7d33902fbfd4eac61b94f85ce9543b337d7df70f0159c2f4687249e132c514a75cfff5a88b721be8e8ef8d379cef9b6b899096bafbbc9c883e817,4294,57738.9,3426640.0,16766.0
e988dafb4bf8d8eb2b0fa25b1bb4ec2ac587056b2aa51cfd870bb512cc2b0546c1813fddb25e81bf962d2aaeb62de7ac949fb853cdad8e5d645c38c042dda898,1,3.9,9.0,0.0
ea33b4e3b9cf2f2cc5ba2791802eedb926f7feafef7225466fa912af17eea46770bb8dd0f3da20de73565b887cbdd073301a1ad703264b440bd4afbbeb92e80d,2545,29633.49,1731219.0,7424.6
ec2bf5df95cccda2939628973df4d270670e8d0dff548703cc967ba5b256ca54971eed0cd29e586131f8cd33dfb3d5b74c67a6cfe3ede83705f62acfd04c3a81,3397,51290.03,3136226.0,14873.4
ee0a945778a6e3d37f8d6473b50fd38f0c7f24d05ead76110e6bccdeade9efcc5caa8198f63e86064e2bb53d78509d953288b07662ce961603c686eb7a25fed7,1353,19995.82,1133153.0,5857.9
eedbec899861e013b55fab98358795eda2acf42e9018d45022cf0136f8b81f6fd8a2c334fc1de11a9ad50066fcf0b8ef6a58ae9e3511516b74b9db7e696f1421,2190,35486.5,1999413.0,10748.1
eef60e7bb68695582d37bf6722680d0861b302db224b029e65acb53ce06dac40de0a362bdc8f5e1123488812d91ea2ecfe96b90f2dc522e821bf427a2b8a439b,2111,24654.1,1470599.0,6252.8
ef738636dac740adcf240763071fabab60321ac0908480cb625b06e050c45c590f22d8cb4bf4450d85bf175322ce513618335d432ed1be896a9f0e940a0672f1,7997,102603.39,6055520.0,28497.5
f1b29fd6406bfa14961c69a02d5192262ebbd13888b8870041a8eb94ec823ba0da1ec7603e759dc648d403dff157206ab7912b7c146277915394fa85847ea71b,5599,97951.87,4360866.0,19506.3
f32c0c8e63d4e5d4bfc7e9d57e5d0f6dcf28450850245d82d729dde7eb92a44d41187faf585ecd05b40eb253cdd48e9a1cfcb9bda17c6bc1df087f068afc144c,3464,39648.59,2284099.0,10614.3
f4275d08eb48c554a46a407ad6cd014d5f1442eb1fb68d78c698d438733b8f1e1ce11faa9bd5a6c1a01308d0bb402dbab61ff52967f276a44437092115e3c834,7591,94771.7,5643547.0,25832.3
f72e5a6c73ffc00db14fed008a2269292669ef0c98648e156474b57d928c7ec272e2713851f31c58e9330cc877de0471e26fa17f4747421df7d255c3473573b1,3781,59889.83,3503886.0,18142.3
f892614bf893b49cba778a71b629054fe7bf5ebad54364c96dbbf2ba782c04a49e17347a31f4d5e8c0c06713d50a99d92d4fb62e6a57f243fe872495ae8ab415,3797,46308.29,3122177.0,12459.0
f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,7056,81046.76,5022937.0,21673.5
fc5d5e9a51a087dfff2b1080f44311fea61e7c7ee1cfa052ddf523b1aa1ef56a6a4e16d8928637b93e1c98d9360e82a5c49f027483e6d461872961554c25519f,5160,61741.42,3750516.0,16568.2
fc97535abdebf21e4e05aa6170c705dbaa0a6b3006e491c96a4c10ca55100e769efda654c9d972de52e374a4abb60d08141b179261efb0779b8973c72bb900bd,4278,51537.59,3238408.0,14667.1
fcde87feccfb80afe30ec861fbb49e67758cd1627f695f9a748523901ef8c8000cb967c3701a6b45e2532072705f988d44084556992d49df00af1299720b12e6,1907,29255.62,1858342.0,8411.0
fd8880cb7750013a4527e205b41a2c68a1609aa33931c9c0c99833604de729b72106dcf4b85603eedc6d92233dda7c47a4cacff5f821d4e9950705b3400755d7,6522,75096.68,4661048.0,20501.6
fff3279af11dfade5e308184a5cc6c1ca2d33764634d962e589f6af2bf844c2dc8e6d8fcf1bf47f4364671bea6c8a8cb8b9990cb9f6dc608079e96aa1fec24e7,1537,23749.1,1370418.0,7648.0
