taxi_id,Public Vehicle Number,Vehicle Make,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source
6b13f64954003e46e0831bab52e2593cacb51d69a49be67e8af5b9e10bae302143586ea85471afd0abdcdb892edabea9b28b5fa574c56bd0b6e8616259c29d1b,4787,TOYOTA,2014.0,SILVER/BLACK,Hybrid
6e0a0360a9107f3cc0064a80f49f33a7f53e8aa6232d66b590bf83fca4277b3c6203ac04f2d404fdf6a57190cd50530fce8f585b9f122aa4cf98ff0c255e9f2e,3112,TOYOTA,2015.0,WHITE,Hybrid
612554819658c646febd5fab7487daad6d0e68fc70bebbd6a61b4e712d225cc30ff6ff0ae4f1b8d0a7874098d6a67cdc3341771b7754725868529ce6f4fb5a76,3835,TOYOTA,2013.0,WHITE,Hybrid
4f668f85788daa1fd884be02dd75752700bca77c2a9a53959f28751b90b20f5a4c3f0bb35f9f07f325cedb934b6851a66a9d524305652f461768be9e7cf2acb3,2461,TOYOTA,2015.0,WHITE,Hybrid
f32c0c8e63d4e5d4bfc7e9d57e5d0f6dcf28450850245d82d729dde7eb92a44d41187faf585ecd05b40eb253cdd48e9a1cfcb9bda17c6bc1df087f068afc144c,2534,TOYOTA,2014.0,WHITE,Hybrid
1f25a2b2c1cf1bd6ad6733bfa6eacddf5c9475102bfcd76b39ecab3ebbb2bbbd03a359ed46994d173cc6ee81bb555cea2ab424228057ea4b4170c43cd226bff4,3341,TOYOTA,2012.0,WHITE,Hybrid
81e50b99d35d234c09f2ff7764159b3963a6896af6c07ab83dc9402c8cf1441ffbc618ce122d7e1ca9544807ae3f6490c7769d85721b8fe0d9d5607a87335b86,3366,FORD,2011.0,WHITE,Hybrid
58b1c31975c36cd531a400d3251e6e31d1ede876dce437cf9bdc3d52c34f7225b59a04b11086d90b898f9f430bcbde3da510ba2230f9ac4d60fa03960ab99efb,6606,TOYOTA,2014.0,WHITE,Hybrid
330e2cfa9d185d86bcb2ada3aa163288a41506e678e3125ae6fd325bd055b39cb6295b44a5f4ea58c7b05114576ff180228767d5d9649c73a5748ff7108aa970,1068,TOYOTA,2014.0,WHITE/BLUE/STRIPES,Hybrid
a3a20d914e95d3614ffba9e5e61415aaa3aa987cb5d503e4e95a54385bdf764b102029cecdf2a544580f2e64840aae51defbb37b4eb5af247af9d6257dbc6ff0,3616,TOYOTA,2013.0,WHITE,Hybrid
8a7a9d350d752cd6d0d4d8581a0525d3a6e34c8aeb868dbe83b20840b12a68084bc6ba1818b1bccb5b77b1f49252fc1c4ef5ef1f3dd02b5bd83e1742ae004864,4102,TOYOTA,2014.0,BLUE,Hybrid
74ec1551363cdcffdadcc2e4d63620f021954a2c1d75b2d38dd1d579bad41fba7dc90ab7815cd7e35957612463be727c5049b02e3d4c32c01fbb4386ed204820,2390,TOYOTA,2013.0,WHITE,Hybrid
3284b3b2e25e89191c37917af7a46b6c87baf90075ce7a40e8b97fb8aa73bcd02a2579a6be5f35fcbc0067150869315a9a7f87504f8935fb771f2fc2fb0583f5,1365,TOYOTA,2014.0,WHITE,Hybrid
922a0223b6c4173a158b0f1fed098dd8c6e2a303f520b2f7bddc4c91f20c44ca14b828774c610a6bc153cd1d67b5987fd70c3a2d3eece7b13e8b1b033c096da0,3802,TOYOTA,2015.0,WHITE,Gasoline
1c114e5643a23a88fbb15ccfb348e3701da56499e231177fa2ab51e8309999c3c4151aae23c35ef71714d795617461da4a5ae67928973dc634075ed5add22ec7,4386,NISSAN,2011.0,WHITE,Hybrid
bf0b987f41a8c368a072da293f9fb1aecc8a39763ab6a449f1fc4817846fc277c3d9ed2412fcb191158c617c4e1ae27d09a9fab46b98178066507bc8ffa9bdc5,6746,TOYOTA,2013.0,WHITE,Hybrid
b972ec70e50b0f04e4fa382c61337d527d0cdfcf2c3007f28776933fe723960f4f35af95829923b98de387e054b62c6e7b1d233e0783c19d80e4226f45581494,5006,TOYOTA,2013.0,WHITE,Hybrid
d404479bf8b43d677600cd9059c4917dd8fc10b51262a13215d854326b4aaccb25352deb32e235a92c5b916aa76a5d72e22e77470a0e02e3ba623a10647bd9c7,4009,TOYOTA,2013.0,WHITE/RED/STRIPES,Hybrid
1de191ccc486f8d0e0e6b25a03d592e58ed4511cfed79e912c895802cb808ea9a2d609cc77a536d7ad6431160a92d39dc6b79ec88381059d540f95215364582e,3993,TOYOTA,2013.0,WHITE,Hybrid
f4275d08eb48c554a46a407ad6cd014d5f1442eb1fb68d78c698d438733b8f1e1ce11faa9bd5a6c1a01308d0bb402dbab61ff52967f276a44437092115e3c834,607,TOYOTA,2014.0,WHITE,Gasoline
5866e731fed5c82556c87a73b3ec2e19dd13d4cdc46a341b98f62590a68c44a319b7dd8641956a012079dc18e85e48dad0cb2cff696127e84d5efd157d467b27,6717,TOYOTA,2014.0,WHITE,Hybrid
12bfcfb8715a63cacb9a4bc127f622071bab27b36a8488cbeccd3b5698b3f8ea9292662b3468f8d4668f1b84f5a96d8fd4436522abad8b8994c7ad40309a1805,6599,TOYOTA,2015.0,YELLOW,Hybrid
6b26c69fc065a76bc0f99aaec11cefee5b3957a2398a78d52e1d2475fb456e28c56c28dc7baf565c0a6867bb4f823c40868399c66929891e46e0fc5db50fb80c,1851,TOYOTA,2015.0,BLUE/WHITE,Hybrid
9c0139e741b745577a98691c70a6e8fcbbd27561f827cc1ab0aaf00a397179b0ec5bbac721fa43ae3abbd0da6c6c3b9d2e66f5fbacb59adfff75d19efdbc8344,3934,TOYOTA,2014.0,GREEN,Hybrid
b5bf5d282fa4191c68fe6552ccd45134162eacba69b016546bf50c530a3e16106cbe935615d58f34229d3a1956e6654baca3a01758345e388979d016a6a54494,1110,TOYOTA,2014.0,BLUE/WHITE,Hybrid
5732bb53e9becb096e11b52228bb5079a585622bd15b745b5951f8ae0fa018ac511f3faf0863a9e890c5b8be5a601b6ee2e6301404137fa406855840ef83d45c,1456,TOYOTA,2012.0,WHITE,Hybrid
5f7765c52d980d9aa8ec18e22238a879028bcc404188d0386f113500e535268e98a360be84189ef8a2dcfb545886a25b20bbadd8cc4d053b09ba098e870db833,2062,NISSAN,2011.0,WHITE,Hybrid
a68ae6eb359cdbc42352278a93730eded7c91af5090a44c8d23a39d47def12b1d86118fcd77f3e27a1387cdd46204e7d0e6d1cc79659d0562f906992bc5e5c32,2573,TOYOTA,2012.0,WHITE/BLUE/STRIPES,Hybrid
c68970b1079add331119dabff199e0419743d55d641924a61c031747d8b50b5e4658ee24265ae9cc18d1835b8d351f2fb4a42ba3dfd3204f783391adb1bde16a,4151,TOYOTA,2012.0,WHITE,Hybrid
eedbec899861e013b55fab98358795eda2acf42e9018d45022cf0136f8b81f6fd8a2c334fc1de11a9ad50066fcf0b8ef6a58ae9e3511516b74b9db7e696f1421,2027,FORD,2012.0,WHITE,Hybrid
ef6850b40b4a1f3af5932407bd18736b8ca8130bb98f5fb11d06c7252fab8661e1ec8c8f800d0cef118faaf47f30c6cd2c7106880e304577d12a964078ba140a,2861,TOYOTA,2015.0,WHITE,Hybrid
59f174de213e9f745ae188f2cc9db91f966e7e18e3d3d66fd55e2e43acb7ed0ea05637472bdec517d974a7265004165e035284572cd863c25aef71c8842142f3,3646,TOYOTA,2014.0,WHITE,Hybrid
7a94870d6dd64df1780e28ebf8ca00311621929b717fa4081d4c476fe4dee4469db07c62388fc97517590883cda61fdc2497ab25f4b699a4d4fb03f53407c334,3793,FORD,2012.0,WHITE,Hybrid
7635a82f43e028db25331cde823015a9cf00b79b1c47cbe342bd79689b32e213bb624f12d5b3cf6b8efc9e5f1449bdc7a9fd0f37f6f8995a9a7c41f2de807aea,1922,DODGE,2013.0,WHITE,Flex Fuel
825ba557b43ce787e35384453facf99941fbf6a3bfc30a069fbf8b1b02fdc15396b76b21d7adc87d3bd266fd3b5f3884aabfcc459d5b334efe0b0064a0c274f8,2750,TOYOTA,2013.0,BLUE/WHITE,Hybrid
fc8be1ea1e079a3aa4af2ffe9f1c120c15770e0ae7b63271a9d5dc8a5dd94a4d388b7cb60bb684773217e1c1397b6fa4583eaf15e15b8d6506165f47c0ae2966,2034,TOYOTA,2014.0,WHITE,Hybrid
52adf033bb533b6bd92cb6b683766bbfe9f239be7cc40c0c1804d0b5755c08eddc1328a42efd64e2d7dfe7f04769b2a1499433ef3bd032b5f57f60d17a3265ed,3404,FORD,2012.0,WHITE,Hybrid
aabecb47e958f99860a3b4d01f14d53644ac26126d9519fb41e244e75631e1aa097d97babb6b5d2490b03ec425f764d7d6d242372965f675e3bab9bd0eb1a4db,4372,TOYOTA,2012.0,WHITE,Hybrid
6f0b7eabe6937b1fa433fdd9dcc630ba10a3d95b824b2e8f238b63696c3e99bc5c69c15fb408ddef4c49a177f1f07507dc90411bebc2c99d19b9c1649b7f017b,504,TOYOTA,2015.0,WHITE,Hybrid
d6cda2b994c440cc9bc077eb7ef1c071b9b5e36a22b8f43504a63deafb3991e4cf2405f291811bd93c26abf64c7ab4facbeb64a32120ba0ffb9bf60ba94a221e,2081,TOYOTA,2012.0,WHITE,Hybrid
83475bc1d2aba20b9ba898587da42d6ecd319ad5328a35d7686c94bfbc8aefe4ebc23c7bb92ef0e8f6773ef2483dbdc8e15df98672a81f7728c6df04cdf5aa4e,3815,FORD,2012.0,WHITE,Hybrid
b0632aba5a7b1be81764e02f90c401d09079c573737500eed8ba0ca981b6e9719694f810a2da94e4468042b2e9556028614f28f224d82b39b419d58a9a3623be,490,FORD,2012.0,WHITE,Hybrid
58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8,2123,TOYOTA,2013.0,WHITE,Hybrid
beb0579501b2745e10d12af72f99864d506abb7c5de1ebad3505133ac3bfb207ffff4cb70c00072aa1895c9f657b9535457108289825085a790991d82994f854,3600,TOYOTA,2014.0,WHITE/BLUE/STRIPES,Hybrid
5a1971297eb3be629bcabaea4e61f897ec1c5e41d8bf91686dda34e845bfa4d79fddb90c973fbcf7cde2b55741faec0c4fef6742ae40bd80193f8f1213923969,5064,TOYOTA,2013.0,BLUE/WHITE,Hybrid
c923649e8d4acead6b10eacae515abc9dabd39854424fdc9216c7bdb8269078549b35d89c8cb9741085a1a361e6bfe69a32df7d8ec9959d4a8f92bfa48a71667,2361,TOYOTA,2012.0,WHITE,Hybrid
f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,6836,FORD,2004.0,WHITE,Gasoline
c7cc8a8dd5c3f7358d0f48468702ebd3a8fe989dfa9ee23fc9d77e0e4f265a20327bedd0ce26646fb1e2e6c4d6962f740ca13ce8ccdfaff3d9f7500c94c0883b,5687,TOYOTA,2014.0,WHITE,Hybrid
fa667bb445ca552ccf9ceeb76c68ad5fbde16a6f1ff2ea1a02b1b83b858c909b7bb563618b049787a8014f14e680a925129a3c71d46c27e6e0ac3a971bf31efb,706,TOYOTA,2013.0,WHITE,Hybrid
c797f1560410b9db343567ea7c8e4095f66ceb65800fa466623d4695efdf3151679fb9bfe88ee18d47096e518c23d9c517e741de11df233e4c4bc11da8c3d8b1,498,FORD,2012.0,WHITE,Hybrid
da03619e6a98f73e9c03e8d19e40c1935c831d7832f7dcb498a87e118795b74a4cd2c7175036ac033aac8005fcf95ea6eb0f37e9622f990afce042a2574960a0,55,TOYOTA,2015.0,ORANGE,Hybrid
d441d87a68c1f06cb8397d5230b7e857b91e58cc5e93f79c7e50f608c15bd6810c895f5e822d1ae369c1ff1717f71bdd2fa376385f408ce241cdd472efd21551,2732,FORD,2012.0,WHITE,Hybrid
d47c7b3b25cb2be3aee876c689a2a244c456120bd84640913315ccbee1bc72ebc4e978d7397778782f2ca1a7723c2162a49b1e60cdffd15c7d31d234a4a48b32,5369,TOYOTA,2013.0,WHITE,Hybrid
55046f224fe55c857982adc1eeda0d2b083e3b1c1eab1a846a32ae00a5e9816b230f541701c71664606a6ce8a5c5a32d57170cf6b219fef58082da5587080e95,3479,TOYOTA,2013.0,GRAY/WHITE,Hybrid
33e48eba814d2faefd724c8d30f3b992c3766424e098ebe81dc4433f8cdbb5d41b60afb2a4763b9373a8bc882bcc5126a8e6a1420f4786f66b1fa457233cc25f,6854,DODGE,2015.0,WHITE,Gasoline
b31f46efa11263565e3dba91f26ff96b74516e8108ac56ea4c60d5169362f8b58d12973629f150102f76fc9e4964e04e896153cd629a3d36e7372498589730a9,1216,TOYOTA,2013.0,YELLOW,Hybrid
dd7168e09960e9ad844b244381925704255c8f01d1b6afdf8d797b4afcc4a846b8ef5958ea552c4c34279bcdf771357734369be43facfb62db7ec5c34ca92485,5328,TOYOTA,2015.0,BLUE/WHITE,Hybrid
a0e344678a8fd21c3c78effdc30c485f4b6a7fbcdb4c4fb8446cbca60c20bf0e4b7a93ecc905e268aa167fa9e6c615f8574897205c27bb5e218178a221f08cfb,5974,TOYOTA,2014.0,WHITE/BLUE/STRIPES,Hybrid
fd8880cb7750013a4527e205b41a2c68a1609aa33931c9c0c99833604de729b72106dcf4b85603eedc6d92233dda7c47a4cacff5f821d4e9950705b3400755d7,6071,NISSAN,2011.0,WHITE,Hybrid
342474dd3a24c9d5b7dbc2514032a01ecb396624638be510614948e1bfbcaff802b12a713e58742d8597899edbcf1c4926ae2238b9612b4f8c10faad33621650,167,TOYOTA,2011.0,BLUE/WHITE,Hybrid
6f4196b48b07e4e955131d29b94981a9d1ce571e8099c5a22f49fc0b38fdbadeb6d7c4525de2f6cc62e0cb8bed044343b07bc2cf473fab722466012676c278f8,3023,TOYOTA,2014.0,BLUE/WHITE,Hybrid
64375e2b26ec87f4da6e0c3b8887d949b8e91e9072a428b4433b3dd18722c50feb3be4456f9ce897346c8ed7c7ae7c72e6646ce3b6af81f9d49490d8e4f4d855,1882,NISSAN,2011.0,WHITE,Hybrid
150cb8d9e9ba1b14d5fc174512b5a94d85d59e87f00e04b6149338088b8f1dcd6579a0e4b28da6464605266f8ddbae451dde8a015e390103bbd47a1c1f5b2667,3476,TOYOTA,2013.0,WHITE,Hybrid
f1b29fd6406bfa14961c69a02d5192262ebbd13888b8870041a8eb94ec823ba0da1ec7603e759dc648d403dff157206ab7912b7c146277915394fa85847ea71b,4629,FORD,2011.0,WHITE,Hybrid
ce52963f41fbb4531e62eb3f716b7e9427ec8d2059563b2a86ec80a5ff7d0f708167a58c4420a3667d867116d015364d9d9dfe6b1f64750c59cb1902700935ea,4778,TOYOTA,2014.0,WHITE,Hybrid
b5c02d201b243945eb850f84478b473694a0b017009daa1ceb5a30d0484c916432a08de2b6fce0f2da653f40c85c89407725be5150a8c0b0d1244423890ab896,1761,TOYOTA,2014.0,WHITE,Gasoline
6161b78168fb8a51b06c3994f62522e1d21390a969e3b143fef021089396dc3e09774b53b6a6b03aba1add38e132f04d6be3218b85a959c241c0a5f2170c35dd,1628,TOYOTA,2013.0,WHITE,Hybrid
6e6a5b362c587541df94feb431decfc3cf00b653acdcdd3714a5c02e45e625e38e937247fc158b50bca036c698b3e746a60937492355287499aa60b201634769,6204,NISSAN,2011.0,WHITE,Hybrid
2ddad6fb91b653d7a960719aca1a66d5fe197f20d638bdab16bf113b1d173b0a443cacec4eafd407ea37fd2a22b9b0794edfce5b5a645d60a1a9e33b8b93035f,1497,TOYOTA,2013.0,WHITE,Hybrid
dd3c8e60b3a9f0f0f5fd8ff77079b695be42465d424cba3142c33998d6110226903c99cedc4337f20a8a2af092606232e2268b2fa61718b8b66e77ac65b4b17a,4699,FORD,2012.0,WHITE,Hybrid
34420c09ddb5a66884e00ab8322230f6c75705582d608dde16ad25ced37809796729102563e8ae518531f0f4271868bf3f2aa42e0661fdeab32024d6d853437c,1869,FORD,2012.0,WHITE,Hybrid
09ae211e637ee26a0648e80fc833f0c709d25775b2332ff7407bca698ad34546f2b3e04169204d4ffb7758ccda299ae2c76d753046a3dfd74a4833a8f7aac9d6,3117,NISSAN,2011.0,WHITE,Hybrid
2a039eb3d54951234edfbc2388c1578942063b3b3277aa936c1dbb432c2c7632c4cadd250cfe8cea69df85668e44452ecf88feb410ea8a57faddc617f6ade2d7,5718,TOYOTA,2012.0,WHITE,Hybrid
9776fb6202fccea3740fb24e33dc804041e071cd66ff7c6cad77995b2d463a4a7faeb0cce9fdb658ebb84798e989662523edb43dce0ccff79850881334dec11e,2032,TOYOTA,2014.0,GREEN,Hybrid
0423a2c129f6c40cb6fa76d3c75d1ccfabf46419f5de47dbf33100112914f87c299afc751127a1ffd9616f4a3d994b6e91ffb8800513c6883972ad7c8d3fd703,1848,TOYOTA,2012.0,WHITE,Hybrid
5eac444af144fca7873ee6adb92594ba02d1fb64a516fdb007745369b1370c7fada0c0025eed87a3d148be51f6a38d7b9a01839600f2956770eb87c27b0a4d37,4274,TOYOTA,2012.0,WHITE,Hybrid
cf201b86531ed045f2aba753831f73b9839ab42281b70385d22dd112410ac4ea690af2c361a8b5841a383cc189977110b6f205db10a5dc9970484079d23b0938,470,TOYOTA,2015.0,BLUE/WHITE,Hybrid
77e03a2a400d614e52b7b443e98c5b14f68448f6133f4a35be78693fbc8abb0935bdc1e1d883779205a825eaec78730ba9f5a9a5e8beaf6998e2bcb16295c29d,4994,TOYOTA,2015.0,WHITE,Hybrid
f20e36b9f1ff6294c5aa9900f857a0200d8e4313a6f87505dad6f5c67ef80896c85041362604953da4a5891020d144d0eae70450ff8784df027fb4c7380b0605,6497,TOYOTA,2011.0,WHITE,Hybrid
50fd36d5b8ca93535bfef3269ccd7c0f36dc63e55d503a0c6ada13a2f2302864babc5d7fa7dc3c78124bdc93a96c6d5ff6bbf9edaa7b82bb1167dabf18be77bc,6410,TOYOTA,2014.0,WHITE,Hybrid
d3d6eb0b7a9d4ab0e5a08f38bb7fb0855c4698a2b09bd800f2413ada03d84193d240c89b24b1ebb15ec263bebdf0b622f51e332bea26c6d1658a0edeacaa6dec,4965,TOYOTA,2015.0,WHITE,Hybrid
213cb87b9353531cbe1f6094a0456d586c651015cb15a5e4e1307a31abc82cb001a1648fe128e44775be12ae763caef3e468187344771118f8541e149c4548d9,4959,TOYOTA,2014.0,WHITE,Hybrid
973be0c1186c6dacc9181fa2519ae7b2680a9e507f6d2ce40a9b9bd99c874d1034003be45b207138e00ad4da6dbb183bd2de1a4ce2c91d94f9ece0d750808ea9,3440,TOYOTA,2012.0,WHITE,Hybrid
c2e7a6ce213ecf27558f9786ee71ba5f28380120d5f4bedfc31d6bad3eac41aa90677ea1c2ff788db7c8a732da22f9320a1a138b29050dea5ddcfec5faed2397,5000,TOYOTA,2012.0,WHITE,Hybrid
abd1ffa32433ceabeb49f4461015b38ddc252847ed3a29320aee6af650ba1e927195d191bf191f4f6f329ad7512a3f0f8e43ea844f3ead6f7c50fc4f0ccff08a,1874,TOYOTA,2012.0,YELLOW,Hybrid
f72e5a6c73ffc00db14fed008a2269292669ef0c98648e156474b57d928c7ec272e2713851f31c58e9330cc877de0471e26fa17f4747421df7d255c3473573b1,4902,TOYOTA,2013.0,WHITE,Hybrid
a0a5ca80f20ed5f103270c7c1d197539033a94b60c6bbd1fea12ca5cecbb7734f733017f011ac96e5c2c77cba39d017b62c7d85761b22c15fb85a542847590dd,6922,TOYOTA,2014.0,WHITE,Hybrid
476c0017d13687fac2a4fc4c45c9dd1d8a1fb3dfb0da84c90db600ad0fe1a7f7b2c6e4f311efcc3440e71892534f5083838f94b8021447cb71347b854830d2eb,3695,TOYOTA,2015.0,WHITE/BLUE,Hybrid
db082c26203779f867e87e701c3c8dfebe3611670decbb96153651587a91e255ea0ab461508c603c164d4a70a0fb92099744f959a2ca6c4d3c15c3e8ce871a28,1913,VPG,2012.0,GREEN,Compressed Natural Gas
41a36425261b1f11b76cfb1e34fe8483c0d1517b452353597cbf8539112e24e14b2196965da3a2b6e898b1b8f97d8ce1579dec2a7bb10ae51e3b9fd0eebf8fe6,5283,TOYOTA,2013.0,WHITE/BLACK/STRIPES,Gasoline
d48cae652a1b1897292c32e638327292dd1a5e27bcbda5cb4ec9918f14e93545d93ae18d4e0c154a3e1a7dac55595881beaf7466c26d6c7257dc1219f461f754,4046,TOYOTA,2014.0,WHITE,Hybrid
0c16d63294bfa9a1d6452cfaf53bd8479acb2161f88c3f49cfc760ef4964b9b717e7695b79231a7dae2dc16e9aa22d4ad0feaa49138d1b15a7607e2e9c2b3286,3424,TOYOTA,2015.0,WHITE,Hybrid
c3e9c251fb3852eb4f364ace779a72383337ea0a2f309300d98c1720289f0895e3c73e22479c5ec0fbb5a1755cea9b27d0d8b6485813964dbfa36f03383bea94,5573,TOYOTA,2012.0,WHITE,Hybrid
13c43cc60b31fb6b669b9754de06a37efa94e593ccf126b2ca7682ff4151b280e1e7e8c85c3f6b14070edf00416ce50ce4e867d503612ca76b2b0a032daa6bc4,4621,FORD,2012.0,WHITE,Hybrid
961821de614d231063968f208b3459b4cf63051528c3f8bd5ba058c3b5ababfe30c72209067e9dfece49bf49f5a19f78feda573817a433a64a5dc54391bfbf99,2049,FORD,2012.0,GREEN,Hybrid
56ebda9e81151ebf0a9cb18439158956e9b2262f4d80f3c508fefc1c443dda8cdebfd3e71c9084d3606438745735f66789a240f7a0c0e8a723a87c5fde14a92e,1940,TOYOTA,2014.0,WHITE,Hybrid
893683eb87b249386617c4bcb07ce2eb38fcfca481aa806d2a7b97d06ba76fa5f89ea018e5714543dbd293d61e6d51c4aff4e4ef399a16bf4e8985b5eb91e271,1619,TOYOTA,2014.0,WHITE,Hybrid
87a6bfc514492134d6d3bbd9ba39f2f5028dde6f3f6d8cd6809ad0d091048dbbdb71b852bee27cb550c3bafd8ac356674aedb09a22bc799e15f2a28962783f45,1352,FORD,2012.0,WHITE,Hybrid
3577d72a8bf30406c1346a5e178b7f3a0ce8e1f966f59afa6b9acfd4668b779e82f3766dd3b426278a666a18a9ae5d159070e7821e06c0c00ed390eca863e001,1984,FORD,2010.0,GREEN,Hybrid
8d87d56e25d765cf58670324e654b59cf9547c9ff1f96ed35a8aacf52fe75c25ae4fe7687f1169629999a7db4e3463ac7148f4b481ab3b4b6e1cfba53b0e660f,3719,NISSAN,2011.0,WHITE,Hybrid
8b03a5197351881144a2dc75051fa42c5be44a4c2c4be1ef9459892a0b3c4daa1c76580a5f5fb83476cae172ff694ecdc768760826766cf5ad54c7ea91df9e57,5294,TOYOTA,2014.0,WHITE,Hybrid
bc1bb780dd36d5c571b58fbf28f2942790b6ec912bc3a54e05f64f894e76585aefe88970a9f9780d5d4f1ff2dc4b8dd1574f78ac137a6ca965c24b5ed1606ed0,3945,TOYOTA,2013.0,WHITE,Hybrid
9f87b11be025b5dcc55e9472b8c2158664c97d193cf15d9b019bd2656290938cb5681d3c8c5a8094ce626f93e1243a8932e13f58a1df16ce3f096738159009f7,1146,DODGE,2010.0,WHITE,Flex Fuel
a432fe577b3d7f89c3f91153dab9b75e527e63809a82a3a96388ec67c16f4150e361ee3e251ee9451cf3525f91dac89904deb7dc608349993fdb4ad62ba9a210,2078,TOYOTA,2013.0,WHITE/BLUE/STRIPES,Hybrid
1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,120,FORD,2010.0,WHITE,Hybrid
f4372b0a8c16860fb0255db2c51eb703137735429b8b21a7bffddd3850948540d4ee8ed0962cad273c1fd2d65fe8175f9a896a671c7fc43af0d2eced515e6eae,4743,TOYOTA,2013.0,WHITE,Hybrid
df2f58c4004453b90fa9582a69fd9fd2e4c5362ecf0aeeb62de3b5aa45228cd997f8dcfcaaa7ec1b24e7317097532cdd056c6043a865b541ede293aae267f35a,638,NISSAN,2011.0,WHITE,Hybrid
e4ff1c7d29cd40990fdb257631a895e96be0e87c1e174be8ed7669ec389e620c57cfb1058e1c156edcd96e7208d2cedb67655124809e528bc4b99cfe40ada071,4124,FORD,2012.0,WHITE,Hybrid
b19847c6c45cc89f385408086d905e8de9069bd2ac17152c89b935c7f6bf40644a0ea3608b3e3929cefc79c46487e8439ec47c0bf85d8f98400dd44bc23323aa,5155,FORD,2012.0,WHITE,Hybrid
79a7b43709940cecf9e4de5c3749dfad156ff34908ae104b122132edaf5f1dc771eae84cc877c0259d3c3aa3df9b04a03ab1bf179eb5f3447740155fadee8423,3623,TOYOTA,2015.0,WHITE/BLACK/STRIPES,Hybrid
282f6fefb5261b5b2642a9b4702b76641a0badbd14f304739740d72c391b07bd2c2a7107bbb67f57e9985f2a3f65658470661f6e3bc89715e99bfea1de7c5287,4964,TOYOTA,2011.0,WHITE,Hybrid
9f8d4e7bd5776b875eac61e628f3b61f327647fa6a185d9fda9622fa40616d4686472983da5fa8567d5b6eb08f0eaff2c6d3b7474ef03a6c691993dd486125f5,5008,TOYOTA,2012.0,WHITE,Hybrid
8a124d2c970b8cfed4f9f51b751c8189987f7c572e8dc660295d2b5000ec386489f350c1afdf255cc625996c487b021deed733be593088a5bef2781a06f179f8,5204,FORD,2012.0,WHITE,Hybrid
6e235f0eec31b0e7896536a45e90bd09ab000d66e8dc6c229c587ef2df8e5d27e09ec57541579d1d15df567555386a33c7868e795b2bab1b920ac4c8faaaa04a,1484,TOYOTA,2014.0,GREEN,Hybrid
587aaccc096fdfd5a3a683bee38b1e16aaebf0df7c80ed495b1094e1a6d7d60b6948385e8eea8e97ca297e964d7358c5aa899cde8dc8e4d5cc2446187e662fc8,5837,TOYOTA,2012.0,WHITE/BLUE/STRIPES,Hybrid
cc33cdc1816a9ba9822dd033062f8d414cac183bbfa7fca8d3a4929dc6372f0609f6ea873db5a19c25d1e03793c1e83a4c892eeab5dc9c23d2fe438f4cd309b7,378,FORD,2012.0,WHITE,Hybrid
fc97535abdebf21e4e05aa6170c705dbaa0a6b3006e491c96a4c10ca55100e769efda654c9d972de52e374a4abb60d08141b179261efb0779b8973c72bb900bd,5852,TOYOTA,2013.0,WHITE,Hybrid
44c1eea2d4766b17bf5c76c698ed52edefb028fcc4632f6aadc0c58dcbb38bc83c52d9c177291670dfa46494b112cb7f4cd38bbd84e099fad3663a1d51b866ff,5956,LINCOLN,2015.0,BLACK,Hybrid
8d84af86ebb1657399080c7dae8fa82df890f8e15918482aa91be29170e4ce6ee85179647ae8882fcdece7572253ed0da1bd9a68cc60a6f1c7a5e8f5b974fe32,5196,VPG,2012.0,WHITE,Compressed Natural Gas
00f011f177d14242f8a1eb4315abe2f7b82be989761ed13493623b7b7cfc77481e3364cfab94e636db5e0dc6973323d869029bf56422ccfe08dc2c02c46da525,1704,FORD,2012.0,WHITE,Hybrid
9a3c52aa112f46cf0d129fafbd42051b0fb9b0ff8dcb0eec3472aadb095f24941d44fb1fe3234703ef05cc6069702d07f5a27606bc71c85426ac47b1b29728bd,2047,TOYOTA,2013.0,WHITE,Hybrid
fcde87feccfb80afe30ec861fbb49e67758cd1627f695f9a748523901ef8c8000cb967c3701a6b45e2532072705f988d44084556992d49df00af1299720b12e6,6940,TOYOTA,2014.0,WHITE,Hybrid
a13cba3cd300ab5ce3853c998d6fc8b4c6bd2fe3a372206607aa4ed0f935cc0017f7c35aa62a61cadff30fb679ba0f4c33cc08874c94c51f083b5a7d1ba9bd2c,869,TOYOTA,2012.0,BLUE/WHITE,Hybrid
3eec027c2af8bfae9fbdf7070af4eb229d87fe60436883846f3fd76b3c9f3776de567fa97ba825bd48401ea87499613fe4271af15b238705af2485017046a17d,4547,TOYOTA,2015.0,WHITE,Hybrid
b83ba3da1a4bc2a686d885ec2f802c3f256c518d93816ce9cf5322c1ab057d8ca4a6ad2891d6c2a5b311f1ed0e48c85720d20e1d7b20d77f50e15b94fe0a4625,6434,TOYOTA,2014.0,WHITE/BLUE/STRIPES,Hybrid
